data;

param num_elementos := 12;

param num_grupos := 4;

param limite_inf :=
	1 3
	2 3
	3 3
	4 3
;

param limite_sup :=
	1 3
	2 3
	3 3
	4 3
;

param D :=
	1 1 0
	1 2 2
	1 3 70
	1 4 91
	1 5 53
	1 6 83
	1 7 11
	1 8 31
	1 9 96
	1 10 62
	1 11 68
	1 12 41
	2 1 2
	2 2 0
	2 3 83
	2 4 61
	2 5 10
	2 6 51
	2 7 48
	2 8 26
	2 9 2
	2 10 56
	2 11 21
	2 12 83
	3 1 70
	3 2 83
	3 3 0
	3 4 10
	3 5 62
	3 6 19
	3 7 22
	3 8 59
	3 9 1
	3 10 11
	3 11 86
	3 12 84
	4 1 91
	4 2 61
	4 3 10
	4 4 0
	4 5 24
	4 6 94
	4 7 92
	4 8 67
	4 9 80
	4 10 46
	4 11 0
	4 12 94
	5 1 53
	5 2 10
	5 3 62
	5 4 24
	5 5 0
	5 6 56
	5 7 92
	5 8 57
	5 9 99
	5 10 74
	5 11 82
	5 12 5
	6 1 83
	6 2 51
	6 3 19
	6 4 94
	6 5 56
	6 6 0
	6 7 90
	6 8 14
	6 9 60
	6 10 73
	6 11 7
	6 12 99
	7 1 11
	7 2 48
	7 3 22
	7 4 92
	7 5 92
	7 6 90
	7 7 0
	7 8 34
	7 9 81
	7 10 94
	7 11 64
	7 12 97
	8 1 31
	8 2 26
	8 3 59
	8 4 67
	8 5 57
	8 6 14
	8 7 34
	8 8 0
	8 9 51
	8 10 25
	8 11 76
	8 12 89
	9 1 96
	9 2 2
	9 3 1
	9 4 80
	9 5 99
	9 6 60
	9 7 81
	9 8 51
	9 9 0
	9 10 85
	9 11 24
	9 12 92
	10 1 62
	10 2 56
	10 3 11
	10 4 46
	10 5 74
	10 6 73
	10 7 94
	10 8 25
	10 9 85
	10 10 0
	10 11 58
	10 12 37
	11 1 68
	11 2 21
	11 3 86
	11 4 0
	11 5 82
	11 6 7
	11 7 64
	11 8 76
	11 9 24
	11 10 58
	11 11 0
	11 12 10
	12 1 41
	12 2 83
	12 3 84
	12 4 94
	12 5 5
	12 6 99
	12 7 97
	12 8 89
	12 9 92
	12 10 37
	12 11 10
	12 12 0
;

end;
